status,error_message,method,shape,size,T,H,W,noise_std,seed,speed,direction_deg,vx_gt,vy_gt,vx_hat,vy_hat,endpoint_error,speed_error,angular_error_deg,success_at_0.1,success_at_0.2,success_at_0.5,runtime_sec,top1_score,top2_score,peak_ratio,peak_margin
ok,,phase,disk,5.0,64,128,128,0.2,0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.79492714209482,13686.402456991767,13527.350364288117,1.0117578157155998,159.0520927036523
ok,,phase,disk,5.0,16,128,128,0.0,0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,42.89790602400899,37952.093202086806,37101.90495030589,1.0229149487855045,850.1882517809136
ok,,phase,disk,5.0,16,128,128,0.0,1,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,43.52903259592131,37952.093202086806,37101.90495030589,1.0229149487855045,850.1882517809136
ok,,phase,disk,5.0,16,128,128,0.0,2,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,42.95256698969752,37952.093202086806,37101.90495030589,1.0229149487855045,850.1882517809136
ok,,phase,disk,5.0,64,128,128,0.2,1,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.63233720231801,14648.69026635541,14646.867465458065,1.0001244498799244,1.822800897347406
ok,,phase,disk,5.0,16,128,128,0.0,3,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,43.19756517093629,37952.093202086806,37101.90495030589,1.0229149487855045,850.1882517809136
ok,,phase,disk,5.0,64,128,128,0.2,2,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.863210456911474,14686.91596739829,14661.395570528786,1.0017406526375157,25.52039686950411
ok,,phase,disk,5.0,64,128,128,0.2,3,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.73231197101995,14325.49099050528,14153.52525143911,1.0121500287745404,171.9657390661705
ok,,phase,disk,5.0,64,128,128,0.2,4,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.67152198217809,13939.000646221812,13935.407265853246,1.0002578597309724,3.593380368565704
ok,,phase,disk,5.0,16,128,128,0.0,4,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,42.77829296607524,37952.093202086806,37101.90495030589,1.0229149487855045,850.1882517809136
ok,,phase,disk,5.0,32,128,128,0.0,1,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,44.1866610031575,37225.392684136204,35974.78269165264,1.0347635176340828,1250.6099924835653
ok,,phase,disk,5.0,32,128,128,0.0,2,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,44.01948789693415,37225.392684136204,35974.78269165264,1.0347635176340828,1250.6099924835653
ok,,phase,disk,5.0,32,128,128,0.0,0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,44.428739675786346,37225.392684136204,35974.78269165264,1.0347635176340828,1250.6099924835653
ok,,phase,disk,5.0,32,128,128,0.0,3,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,44.27724508661777,37225.392684136204,35974.78269165264,1.0347635176340828,1250.6099924835653
ok,,phase,disk,5.0,32,128,128,0.0,4,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,44.31399826798588,37225.392684136204,35974.78269165264,1.0347635176340828,1250.6099924835653
ok,,phase,disk,5.0,64,128,128,0.0,0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,46.20521936286241,36172.43591454897,34740.75539371233,1.0412104027276206,1431.6805208366422
