status,error_message,method,shape,size,T,H,W,noise_std,seed,speed,direction_deg,vx_gt,vy_gt,vx_hat,vy_hat,endpoint_error,speed_error,angular_error_deg,success_at_0.1,success_at_0.2,success_at_0.5,runtime_sec,top1_score,top2_score,peak_ratio,peak_margin
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.05,1.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,48.768086632248014,9626.847672430547,9602.512442951347,1.0025342564900357,24.33522947919846
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.05,2.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,48.7219859440811,9818.12384204088,9792.908314844834,1.002574876266106,25.215527196047333
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.05,3.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,48.45910165878013,9684.435547182731,9666.61583436666,1.0018434282608726,17.819712816071842
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.05,4.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,49.14522002916783,9652.388118568972,9584.138100515747,1.0071211430112377,68.25001805322427
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.05,0.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,50.7671989928931,9532.30346681102,9507.5803483318,1.002600358616328,24.7231184792181
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.05,1.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,50.51335623580962,9659.596281016298,9652.705248646282,1.0007138964873066,6.891032370016546
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.05,2.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,50.63336244691163,9640.753337298716,9634.295972875503,1.0006702476695122,6.457364423211402
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.05,3.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,50.50565038295463,9671.621017513018,9609.788763740486,1.0064342989521098,61.83225377253257
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.1,0.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.2000000000000001,0.0253285325323848,0.0103416558635551,5.1944289077348,True,True,True,47.64551969990134,8915.693805984436,8882.508581766771,1.0037360193814822,33.185224217664654
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.1,1.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.2000000000000001,0.0253285325323848,0.0103416558635551,5.1944289077348,True,True,True,47.455209541134536,9021.179148685243,8947.012347862004,1.0082895605750406,74.16680082324092
